-1.97201785e+00,4.12274888e+00,-2.48368512e+00,4.49449691e+00,-2.48368512e+00,3.75100084e+00,-2.99535239e+00,4.12274888e+00
-1.33956231e+00,4.12274888e+00,-7.07106781e-01,4.12274888e+00,-1.14412281e+00,3.52124792e+00,-5.11667274e-01,3.52124792e+00
-1.33956231e+00,4.12274888e+00,-1.14412281e+00,4.72424983e+00,-1.85122959e+00,4.49449691e+00,-1.65579008e+00,5.09599787e+00
-1.33956231e+00,4.12274888e+00,-1.85122959e+00,3.75100084e+00,-1.14412281e+00,3.52124792e+00,-1.65579008e+00,3.14949989e+00
-2.67912463e+00,3.14949989e+00,-2.04666909e+00,3.14949989e+00,-2.48368512e+00,3.75100084e+00,-1.85122959e+00,3.75100084e+00
-2.67912463e+00,3.14949989e+00,-2.04666909e+00,3.14949989e+00,-2.48368512e+00,2.54799893e+00,-1.85122959e+00,2.54799893e+00
-2.67912463e+00,3.14949989e+00,-2.48368512e+00,3.75100084e+00,-3.19079190e+00,3.52124792e+00,-2.99535239e+00,4.12274888e+00
-2.67912463e+00,3.14949989e+00,-3.19079190e+00,3.52124792e+00,-2.48368512e+00,2.54799893e+00,-2.99535239e+00,2.91974697e+00
-2.04666909e+00,3.14949989e+00,-1.85122959e+00,3.75100084e+00,-1.85122959e+00,2.54799893e+00,-1.65579008e+00,3.14949989e+00
-3.82324743e+00,3.52124792e+00,-3.19079190e+00,3.52124792e+00,-3.62780792e+00,4.12274888e+00,-2.99535239e+00,4.12274888e+00
-3.82324743e+00,3.52124792e+00,-3.19079190e+00,3.52124792e+00,-4.33491471e+00,3.14949989e+00,-3.70245917e+00,3.14949989e+00
-3.19079190e+00,3.52124792e+00,-3.70245917e+00,3.14949989e+00,-2.99535239e+00,2.91974697e+00,-3.50701967e+00,2.54799893e+00
-4.53035421e+00,2.54799893e+00,-4.33491471e+00,3.14949989e+00,-4.33491471e+00,1.94649798e+00,-4.13947520e+00,2.54799893e+00
-4.53035421e+00,2.54799893e+00,-5.04202149e+00,2.17625090e+00,-4.33491471e+00,1.94649798e+00,-4.84658198e+00,1.57474994e+00
-4.33491471e+00,3.14949989e+00,-3.70245917e+00,3.14949989e+00,-4.13947520e+00,2.54799893e+00,-3.50701967e+00,2.54799893e+00
-5.67447702e+00,2.17625090e+00,-5.04202149e+00,2.17625090e+00,-5.47903751e+00,1.57474994e+00,-4.84658198e+00,1.57474994e+00
3.31158016e+00,3.14949989e+00,3.50701967e+00,3.75100084e+00,2.79991288e+00,3.52124792e+00,2.99535239e+00,4.12274888e+00
3.31158016e+00,3.14949989e+00,3.50701967e+00,3.75100084e+00,3.50701967e+00,2.54799893e+00,3.70245917e+00,3.14949989e+00
3.31158016e+00,3.14949989e+00,2.79991288e+00,3.52124792e+00,3.50701967e+00,2.54799893e+00,2.99535239e+00,2.91974697e+00
2.16745735e+00,3.52124792e+00,2.79991288e+00,3.52124792e+00,2.36289686e+00,4.12274888e+00,2.99535239e+00,4.12274888e+00
2.16745735e+00,3.52124792e+00,2.79991288e+00,3.52124792e+00,2.36289686e+00,2.91974697e+00,2.99535239e+00,2.91974697e+00
2.16745735e+00,3.52124792e+00,2.36289686e+00,4.12274888e+00,1.65579008e+00,3.14949989e+00,1.85122959e+00,3.75100084e+00
2.16745735e+00,3.52124792e+00,1.65579008e+00,3.14949989e+00,2.36289686e+00,2.91974697e+00,1.85122959e+00,2.54799893e+00
2.36289686e+00,4.12274888e+00,1.85122959e+00,4.49449691e+00,1.85122959e+00,3.75100084e+00,1.33956231e+00,4.12274888e+00
1.02333455e+00,3.14949989e+00,1.65579008e+00,3.14949989e+00,5.11667274e-01,3.52124792e+00,1.14412281e+00,3.52124792e+00
1.02333455e+00,3.14949989e+00,1.65579008e+00,3.14949989e+00,1.21877405e+00,2.54799893e+00,1.85122959e+00,2.54799893e+00
1.02333455e+00,3.14949989e+00,5.11667274e-01,3.52124792e+00,5.11667274e-01,2.77775185e+00,-5.30881786e-17,3.14949989e+00
1.02333455e+00,3.14949989e+00,5.11667274e-01,2.77775185e+00,1.21877405e+00,2.54799893e+00,7.07106781e-01,2.17625090e+00
1.65579008e+00,3.14949989e+00,1.85122959e+00,3.75100084e+00,1.14412281e+00,3.52124792e+00,1.33956231e+00,4.12274888e+00
5.11667274e-01,3.52124792e+00,1.14412281e+00,3.52124792e+00,7.07106781e-01,4.12274888e+00,1.33956231e+00,4.12274888e+00
3.16227766e-01,2.17625090e+00,5.11667274e-01,2.77775185e+00,-1.95439508e-01,2.54799893e+00,-5.30881786e-17,3.14949989e+00
3.16227766e-01,2.17625090e+00,5.11667274e-01,2.77775185e+00,5.11667274e-01,1.57474994e+00,7.07106781e-01,2.17625090e+00
3.16227766e-01,2.17625090e+00,-1.95439508e-01,2.54799893e+00,5.11667274e-01,1.57474994e+00,2.42297260e-18,1.94649798e+00
-8.27895040e-01,2.54799893e+00,-1.95439508e-01,2.54799893e+00,-6.32455532e-01,3.14949989e+00,-5.30881786e-17,3.14949989e+00
-8.27895040e-01,2.54799893e+00,-1.95439508e-01,2.54799893e+00,-6.32455532e-01,1.94649798e+00,2.42297260e-18,1.94649798e+00
-8.27895040e-01,2.54799893e+00,-6.32455532e-01,3.14949989e+00,-1.33956231e+00,2.91974697e+00,-1.14412281e+00,3.52124792e+00
-8.27895040e-01,2.54799893e+00,-1.33956231e+00,2.91974697e+00,-1.33956231e+00,2.17625090e+00,-1.85122959e+00,2.54799893e+00
-8.27895040e-01,2.54799893e+00,-1.33956231e+00,2.17625090e+00,-6.32455532e-01,1.94649798e+00,-1.14412281e+00,1.57474994e+00
-6.32455532e-01,3.14949989e+00,-5.30881786e-17,3.14949989e+00,-1.14412281e+00,3.52124792e+00,-5.11667274e-01,3.52124792e+00
-1.33956231e+00,2.91974697e+00,-1.14412281e+00,3.52124792e+00,-1.85122959e+00,2.54799893e+00,-1.65579008e+00,3.14949989e+00
-1.53500182e+00,1.57474994e+00,-1.33956231e+00,2.17625090e+00,-2.04666909e+00,1.94649798e+00,-1.85122959e+00,2.54799893e+00
-1.53500182e+00,1.57474994e+00,-1.33956231e+00,2.17625090e+00,-1.33956231e+00,9.73248989e-01,-1.14412281e+00,1.57474994e+00
-1.53500182e+00,1.57474994e+00,-2.04666909e+00,1.94649798e+00,-1.33956231e+00,9.73248989e-01,-1.85122959e+00,1.34499702e+00
-2.67912463e+00,1.94649798e+00,-2.04666909e+00,1.94649798e+00,-2.48368512e+00,2.54799893e+00,-1.85122959e+00,2.54799893e+00
-2.67912463e+00,1.94649798e+00,-2.04666909e+00,1.94649798e+00,-2.48368512e+00,1.34499702e+00,-1.85122959e+00,1.34499702e+00
-2.67912463e+00,1.94649798e+00,-2.48368512e+00,2.54799893e+00,-3.19079190e+00,1.57474994e+00,-2.99535239e+00,2.17625090e+00
-2.67912463e+00,1.94649798e+00,-3.19079190e+00,1.57474994e+00,-2.48368512e+00,1.34499702e+00,-2.99535239e+00,9.73248989e-01
-2.48368512e+00,2.54799893e+00,-2.99535239e+00,2.91974697e+00,-2.99535239e+00,2.17625090e+00,-3.50701967e+00,2.54799893e+00
-3.82324743e+00,1.57474994e+00,-3.19079190e+00,1.57474994e+00,-4.33491471e+00,1.94649798e+00,-3.70245917e+00,1.94649798e+00
-3.82324743e+00,1.57474994e+00,-3.19079190e+00,1.57474994e+00,-3.62780792e+00,9.73248989e-01,-2.99535239e+00,9.73248989e-01
-3.82324743e+00,1.57474994e+00,-4.33491471e+00,1.94649798e+00,-4.33491471e+00,1.20300191e+00,-4.84658198e+00,1.57474994e+00
-3.82324743e+00,1.57474994e+00,-4.33491471e+00,1.20300191e+00,-3.62780792e+00,9.73248989e-01,-4.13947520e+00,6.01500955e-01
-3.19079190e+00,1.57474994e+00,-2.99535239e+00,2.17625090e+00,-3.70245917e+00,1.94649798e+00,-3.50701967e+00,2.54799893e+00
-4.33491471e+00,1.94649798e+00,-3.70245917e+00,1.94649798e+00,-4.13947520e+00,2.54799893e+00,-3.50701967e+00,2.54799893e+00
-4.53035421e+00,6.01500955e-01,-4.33491471e+00,1.20300191e+00,-5.04202149e+00,9.73248989e-01,-4.84658198e+00,1.57474994e+00
-4.53035421e+00,6.01500955e-01,-4.33491471e+00,1.20300191e+00,-4.33491471e+00,-3.17457129e-16,-4.13947520e+00,6.01500955e-01
-4.53035421e+00,6.01500955e-01,-5.04202149e+00,9.73248989e-01,-4.33491471e+00,-3.17457129e-16,-4.84658198e+00,3.71748034e-01
-5.67447702e+00,9.73248989e-01,-5.04202149e+00,9.73248989e-01,-5.47903751e+00,1.57474994e+00,-4.84658198e+00,1.57474994e+00
-5.67447702e+00,9.73248989e-01,-5.04202149e+00,9.73248989e-01,-5.47903751e+00,3.71748034e-01,-4.84658198e+00,3.71748034e-01
-5.67447702e+00,9.73248989e-01,-6.18614429e+00,6.01500955e-01,-5.47903751e+00,3.71748034e-01,-5.99070478e+00,-5.39501734e-16
4.01868694e+00,2.17625090e+00,3.50701967e+00,2.54799893e+00,4.21412645e+00,1.57474994e+00,3.70245917e+00,1.94649798e+00
3.50701967e+00,2.54799893e+00,2.99535239e+00,2.91974697e+00,2.99535239e+00,2.17625090e+00,2.48368512e+00,2.54799893e+00
3.50701967e+00,2.54799893e+00,2.99535239e+00,2.17625090e+00,3.70245917e+00,1.94649798e+00,3.19079190e+00,1.57474994e+00
2.36289686e+00,2.91974697e+00,2.99535239e+00,2.91974697e+00,1.85122959e+00,2.54799893e+00,2.48368512e+00,2.54799893e+00
2.16745735e+00,1.57474994e+00,2.79991288e+00,1.57474994e+00,2.36289686e+00,2.17625090e+00,2.99535239e+00,2.17625090e+00
2.16745735e+00,1.57474994e+00,2.79991288e+00,1.57474994e+00,2.36289686e+00,9.73248989e-01,2.99535239e+00,9.73248989e-01
2.16745735e+00,1.57474994e+00,2.36289686e+00,2.17625090e+00,1.65579008e+00,1.94649798e+00,1.85122959e+00,2.54799893e+00
2.16745735e+00,1.57474994e+00,1.65579008e+00,1.94649798e+00,1.65579008e+00,1.20300191e+00,1.14412281e+00,1.57474994e+00
2.16745735e+00,1.57474994e+00,1.65579008e+00,1.20300191e+00,2.36289686e+00,9.73248989e-01,1.85122959e+00,6.01500955e-01
2.79991288e+00,1.57474994e+00,2.99535239e+00,2.17625090e+00,2.99535239e+00,9.73248989e-01,3.19079190e+00,1.57474994e+00
2.36289686e+00,2.17625090e+00,2.99535239e+00,2.17625090e+00,1.85122959e+00,2.54799893e+00,2.48368512e+00,2.54799893e+00
1.02333455e+00,1.94649798e+00,1.65579008e+00,1.94649798e+00,1.21877405e+00,2.54799893e+00,1.85122959e+00,2.54799893e+00
1.02333455e+00,1.94649798e+00,1.65579008e+00,1.94649798e+00,5.11667274e-01,1.57474994e+00,1.14412281e+00,1.57474994e+00
1.02333455e+00,1.94649798e+00,1.21877405e+00,2.54799893e+00,5.11667274e-01,1.57474994e+00,7.07106781e-01,2.17625090e+00
1.65579008e+00,1.20300191e+00,1.14412281e+00,1.57474994e+00,1.85122959e+00,6.01500955e-01,1.33956231e+00,9.73248989e-01
3.16227766e-01,9.73248989e-01,5.11667274e-01,1.57474994e+00,-1.95439508e-01,6.01500955e-01,-2.75132784e-16,1.20300191e+00
3.16227766e-01,9.73248989e-01,5.11667274e-01,1.57474994e+00,5.11667274e-01,3.71748034e-01,7.07106781e-01,9.73248989e-01
3.16227766e-01,9.73248989e-01,-1.95439508e-01,6.01500955e-01,5.11667274e-01,3.71748034e-01,-3.92103908e-17,-2.60235853e-17
5.11667274e-01,1.57474994e+00,1.14412281e+00,1.57474994e+00,7.07106781e-01,9.73248989e-01,1.33956231e+00,9.73248989e-01
5.11667274e-01,1.57474994e+00,2.42297260e-18,1.94649798e+00,-2.75132784e-16,1.20300191e+00,-5.11667274e-01,1.57474994e+00
-6.32455532e-01,1.94649798e+00,2.42297260e-18,1.94649798e+00,-1.14412281e+00,1.57474994e+00,-5.11667274e-01,1.57474994e+00
-8.27895040e-01,6.01500955e-01,-1.95439508e-01,6.01500955e-01,-1.33956231e+00,9.73248989e-01,-7.07106781e-01,9.73248989e-01
-8.27895040e-01,6.01500955e-01,-1.95439508e-01,6.01500955e-01,-6.32455532e-01,-5.37791609e-17,-6.69659664e-17,-5.37791609e-17
-8.27895040e-01,6.01500955e-01,-1.33956231e+00,9.73248989e-01,-6.32455532e-01,-5.37791609e-17,-1.14412281e+00,3.71748034e-01
-1.95439508e-01,6.01500955e-01,-3.02888359e-16,1.20300191e+00,-7.07106781e-01,9.73248989e-01,-5.11667274e-01,1.57474994e+00
-1.97201785e+00,9.73248989e-01,-1.33956231e+00,9.73248989e-01,-2.48368512e+00,1.34499702e+00,-1.85122959e+00,1.34499702e+00
-1.97201785e+00,9.73248989e-01,-1.33956231e+00,9.73248989e-01,-2.48368512e+00,6.01500955e-01,-1.85122959e+00,6.01500955e-01
-1.97201785e+00,9.73248989e-01,-2.48368512e+00,1.34499702e+00,-2.48368512e+00,6.01500955e-01,-2.99535239e+00,9.73248989e-01
-1.33956231e+00,9.73248989e-01,-7.07106781e-01,9.73248989e-01,-1.14412281e+00,1.57474994e+00,-5.11667274e-01,1.57474994e+00
-1.33956231e+00,9.73248989e-01,-1.85122959e+00,6.01500955e-01,-1.14412281e+00,3.71748034e-01,-1.65579008e+00,-2.20312615e-16
-2.67912463e+00,-9.54125243e-17,-2.04666909e+00,-9.54125243e-17,-2.48368512e+00,6.01500955e-01,-1.85122959e+00,6.01500955e-01
-2.67912463e+00,-9.54125243e-17,-2.04666909e+00,-9.54125243e-17,-2.48368512e+00,-6.01500955e-01,-1.85122959e+00,-6.01500955e-01
-2.67912463e+00,-9.54125243e-17,-2.48368512e+00,6.01500955e-01,-3.19079190e+00,3.71748034e-01,-2.99535239e+00,9.73248989e-01
-2.67912463e+00,-9.54125243e-17,-3.19079190e+00,3.71748034e-01,-3.19079190e+00,-3.71748034e-01,-3.70245917e+00,-3.17457129e-16
-2.67912463e+00,-9.54125243e-17,-3.19079190e+00,-3.71748034e-01,-2.48368512e+00,-6.01500955e-01,-2.99535239e+00,-9.73248989e-01
-2.04666909e+00,-9.54125243e-17,-1.85122959e+00,6.01500955e-01,-1.85122959e+00,-6.01500955e-01,-1.65579008e+00,-3.31334917e-16
-3.19079190e+00,3.71748034e-01,-2.99535239e+00,9.73248989e-01,-3.70245917e+00,-3.17457129e-16,-3.50701967e+00,6.01500955e-01
-3.62780792e+00,9.73248989e-01,-2.99535239e+00,9.73248989e-01,-4.13947520e+00,6.01500955e-01,-3.50701967e+00,6.01500955e-01
-3.19079190e+00,-3.71748034e-01,-3.70245917e+00,-3.17457129e-16,-2.99535239e+00,-9.73248989e-01,-3.50701967e+00,-6.01500955e-01
-4.53035421e+00,-6.01500955e-01,-4.33491471e+00,-3.17457129e-16,-5.04202149e+00,-9.73248989e-01,-4.84658198e+00,-3.71748034e-01
-4.53035421e+00,-6.01500955e-01,-4.33491471e+00,-3.17457129e-16,-4.33491471e+00,-1.20300191e+00,-4.13947520e+00,-6.01500955e-01
-4.53035421e+00,-6.01500955e-01,-5.04202149e+00,-9.73248989e-01,-4.33491471e+00,-1.20300191e+00,-4.84658198e+00,-1.57474994e+00
-4.33491471e+00,-3.17457129e-16,-3.70245917e+00,-3.17457129e-16,-4.13947520e+00,6.01500955e-01,-3.50701967e+00,6.01500955e-01
-4.33491471e+00,-3.17457129e-16,-3.70245917e+00,-3.17457129e-16,-4.13947520e+00,-6.01500955e-01,-3.50701967e+00,-6.01500955e-01
-4.33491471e+00,-3.17457129e-16,-4.84658198e+00,3.71748034e-01,-4.84658198e+00,-3.71748034e-01,-5.35824925e+00,-5.39501734e-16
-5.47903751e+00,3.71748034e-01,-4.84658198e+00,3.71748034e-01,-5.99070478e+00,-5.39501734e-16,-5.35824925e+00,-5.39501734e-16
-5.67447702e+00,-9.73248989e-01,-5.04202149e+00,-9.73248989e-01,-5.47903751e+00,-3.71748034e-01,-4.84658198e+00,-3.71748034e-01
-5.67447702e+00,-9.73248989e-01,-5.04202149e+00,-9.73248989e-01,-5.47903751e+00,-1.57474994e+00,-4.84658198e+00,-1.57474994e+00
-5.67447702e+00,-9.73248989e-01,-5.47903751e+00,-3.71748034e-01,-6.18614429e+00,-6.01500955e-01,-5.99070478e+00,-5.39501734e-16
-5.47903751e+00,-3.71748034e-01,-4.84658198e+00,-3.71748034e-01,-5.99070478e+00,-5.39501734e-16,-5.35824925e+00,-5.39501734e-16
4.01868694e+00,9.73248989e-01,4.21412645e+00,1.57474994e+00,3.50701967e+00,1.34499702e+00,3.70245917e+00,1.94649798e+00
4.01868694e+00,9.73248989e-01,3.50701967e+00,1.34499702e+00,3.50701967e+00,6.01500955e-01,2.99535239e+00,9.73248989e-01
3.50701967e+00,1.34499702e+00,3.70245917e+00,1.94649798e+00,2.99535239e+00,9.73248989e-01,3.19079190e+00,1.57474994e+00
3.31158016e+00,3.56920038e-16,3.50701967e+00,6.01500955e-01,2.79991288e+00,3.71748034e-01,2.99535239e+00,9.73248989e-01
3.31158016e+00,3.56920038e-16,3.50701967e+00,6.01500955e-01,3.50701967e+00,-6.01500955e-01,3.70245917e+00,1.82143232e-16
3.31158016e+00,3.56920038e-16,2.79991288e+00,3.71748034e-01,2.79991288e+00,-3.71748034e-01,2.28824561e+00,1.34875434e-16
3.31158016e+00,3.56920038e-16,2.79991288e+00,-3.71748034e-01,3.50701967e+00,-6.01500955e-01,2.99535239e+00,-9.73248989e-01
2.16745735e+00,3.71748034e-01,2.79991288e+00,3.71748034e-01,2.36289686e+00,9.73248989e-01,2.99535239e+00,9.73248989e-01
2.16745735e+00,3.71748034e-01,2.79991288e+00,3.71748034e-01,1.65579008e+00,1.34875434e-16,2.28824561e+00,1.34875434e-16
2.16745735e+00,3.71748034e-01,2.36289686e+00,9.73248989e-01,1.65579008e+00,1.34875434e-16,1.85122959e+00,6.01500955e-01
2.16745735e+00,-3.71748034e-01,2.79991288e+00,-3.71748034e-01,1.65579008e+00,1.34875434e-16,2.28824561e+00,1.34875434e-16
2.16745735e+00,-3.71748034e-01,2.79991288e+00,-3.71748034e-01,2.36289686e+00,-9.73248989e-01,2.99535239e+00,-9.73248989e-01
2.16745735e+00,-3.71748034e-01,1.65579008e+00,1.34875434e-16,2.36289686e+00,-9.73248989e-01,1.85122959e+00,-6.01500955e-01
1.02333455e+00,1.34875434e-16,1.65579008e+00,1.34875434e-16,5.11667274e-01,3.71748034e-01,1.14412281e+00,3.71748034e-01
1.02333455e+00,1.34875434e-16,1.65579008e+00,1.34875434e-16,5.11667274e-01,-3.71748034e-01,1.14412281e+00,-3.71748034e-01
1.02333455e+00,1.34875434e-16,5.11667274e-01,3.71748034e-01,5.11667274e-01,-3.71748034e-01,-6.05743149e-19,-8.71691714e-17
1.65579008e+00,1.34875434e-16,1.85122959e+00,6.01500955e-01,1.14412281e+00,3.71748034e-01,1.33956231e+00,9.73248989e-01
1.65579008e+00,1.34875434e-16,1.14412281e+00,-3.71748034e-01,1.85122959e+00,-6.01500955e-01,1.33956231e+00,-9.73248989e-01
5.11667274e-01,3.71748034e-01,1.14412281e+00,3.71748034e-01,7.07106781e-01,9.73248989e-01,1.33956231e+00,9.73248989e-01
3.16227766e-01,-9.73248989e-01,5.11667274e-01,-3.71748034e-01,-1.95439508e-01,-6.01500955e-01,-2.83613188e-17,-1.42680323e-16
3.16227766e-01,-9.73248989e-01,5.11667274e-01,-3.71748034e-01,5.11667274e-01,-1.57474994e+00,7.07106781e-01,-9.73248989e-01
3.16227766e-01,-9.73248989e-01,-1.95439508e-01,-6.01500955e-01,5.11667274e-01,-1.57474994e+00,1.13445275e-16,-1.20300191e+00
5.11667274e-01,-3.71748034e-01,1.14412281e+00,-3.71748034e-01,7.07106781e-01,-9.73248989e-01,1.33956231e+00,-9.73248989e-01
-8.27895040e-01,-6.01500955e-01,-1.95439508e-01,-6.01500955e-01,-6.32455532e-01,-1.14924747e-16,-5.61168944e-17,-1.14924747e-16
-8.27895040e-01,-6.01500955e-01,-1.95439508e-01,-6.01500955e-01,-1.33956231e+00,-9.73248989e-01,-7.07106781e-01,-9.73248989e-01
-8.27895040e-01,-6.01500955e-01,-6.32455532e-01,-1.14924747e-16,-1.33956231e+00,-9.73248989e-01,-1.14412281e+00,-3.71748034e-01
-1.95439508e-01,-6.01500955e-01,-7.07106781e-01,-9.73248989e-01,8.56896994e-17,-1.20300191e+00,-5.11667274e-01,-1.57474994e+00
-6.32455532e-01,-8.71691714e-17,-1.14412281e+00,3.71748034e-01,-1.14412281e+00,-3.71748034e-01,-1.65579008e+00,-2.53702625e-16
-1.53500182e+00,-1.57474994e+00,-1.33956231e+00,-9.73248989e-01,-2.04666909e+00,-1.94649798e+00,-1.85122959e+00,-1.34499702e+00
-1.53500182e+00,-1.57474994e+00,-1.33956231e+00,-9.73248989e-01,-1.33956231e+00,-2.17625090e+00,-1.14412281e+00,-1.57474994e+00
-1.53500182e+00,-1.57474994e+00,-2.04666909e+00,-1.94649798e+00,-1.33956231e+00,-2.17625090e+00,-1.85122959e+00,-2.54799893e+00
-1.97201785e+00,-9.73248989e-01,-1.33956231e+00,-9.73248989e-01,-2.48368512e+00,-6.01500955e-01,-1.85122959e+00,-6.01500955e-01
-1.97201785e+00,-9.73248989e-01,-1.33956231e+00,-9.73248989e-01,-2.48368512e+00,-1.34499702e+00,-1.85122959e+00,-1.34499702e+00
-1.97201785e+00,-9.73248989e-01,-2.48368512e+00,-6.01500955e-01,-2.48368512e+00,-1.34499702e+00,-2.99535239e+00,-9.73248989e-01
-1.33956231e+00,-9.73248989e-01,-7.07106781e-01,-9.73248989e-01,-1.14412281e+00,-1.57474994e+00,-5.11667274e-01,-1.57474994e+00
-1.33956231e+00,-9.73248989e-01,-1.14412281e+00,-3.71748034e-01,-1.85122959e+00,-6.01500955e-01,-1.65579008e+00,-3.64724928e-16
-2.67912463e+00,-1.94649798e+00,-2.04666909e+00,-1.94649798e+00,-2.48368512e+00,-1.34499702e+00,-1.85122959e+00,-1.34499702e+00
-2.67912463e+00,-1.94649798e+00,-2.04666909e+00,-1.94649798e+00,-2.48368512e+00,-2.54799893e+00,-1.85122959e+00,-2.54799893e+00
-2.67912463e+00,-1.94649798e+00,-2.48368512e+00,-1.34499702e+00,-3.19079190e+00,-1.57474994e+00,-2.99535239e+00,-9.73248989e-01
-2.67912463e+00,-1.94649798e+00,-3.19079190e+00,-1.57474994e+00,-2.48368512e+00,-2.54799893e+00,-2.99535239e+00,-2.17625090e+00
-3.82324743e+00,-1.57474994e+00,-3.19079190e+00,-1.57474994e+00,-3.62780792e+00,-9.73248989e-01,-2.99535239e+00,-9.73248989e-01
-3.82324743e+00,-1.57474994e+00,-3.19079190e+00,-1.57474994e+00,-4.33491471e+00,-1.94649798e+00,-3.70245917e+00,-1.94649798e+00
-3.82324743e+00,-1.57474994e+00,-3.62780792e+00,-9.73248989e-01,-4.33491471e+00,-1.20300191e+00,-4.13947520e+00,-6.01500955e-01
-3.82324743e+00,-1.57474994e+00,-4.33491471e+00,-1.20300191e+00,-4.33491471e+00,-1.94649798e+00,-4.84658198e+00,-1.57474994e+00
-3.19079190e+00,-1.57474994e+00,-3.70245917e+00,-1.94649798e+00,-2.99535239e+00,-2.17625090e+00,-3.50701967e+00,-2.54799893e+00
-3.62780792e+00,-9.73248989e-01,-2.99535239e+00,-9.73248989e-01,-4.13947520e+00,-6.01500955e-01,-3.50701967e+00,-6.01500955e-01
-4.53035421e+00,-2.54799893e+00,-4.33491471e+00,-1.94649798e+00,-5.04202149e+00,-2.17625090e+00,-4.84658198e+00,-1.57474994e+00
-4.53035421e+00,-2.54799893e+00,-4.33491471e+00,-1.94649798e+00,-4.33491471e+00,-3.14949989e+00,-4.13947520e+00,-2.54799893e+00
-4.33491471e+00,-1.94649798e+00,-3.70245917e+00,-1.94649798e+00,-4.13947520e+00,-2.54799893e+00,-3.50701967e+00,-2.54799893e+00
-5.67447702e+00,-2.17625090e+00,-5.04202149e+00,-2.17625090e+00,-5.47903751e+00,-1.57474994e+00,-4.84658198e+00,-1.57474994e+00
4.01868694e+00,-9.73248989e-01,3.50701967e+00,-6.01500955e-01,3.50701967e+00,-1.34499702e+00,2.99535239e+00,-9.73248989e-01
4.01868694e+00,-9.73248989e-01,3.50701967e+00,-1.34499702e+00,4.21412645e+00,-1.57474994e+00,3.70245917e+00,-1.94649798e+00
3.50701967e+00,-1.34499702e+00,2.99535239e+00,-9.73248989e-01,3.70245917e+00,-1.94649798e+00,3.19079190e+00,-1.57474994e+00
2.16745735e+00,-1.57474994e+00,2.79991288e+00,-1.57474994e+00,2.36289686e+00,-9.73248989e-01,2.99535239e+00,-9.73248989e-01
2.16745735e+00,-1.57474994e+00,2.79991288e+00,-1.57474994e+00,2.36289686e+00,-2.17625090e+00,2.99535239e+00,-2.17625090e+00
2.16745735e+00,-1.57474994e+00,2.36289686e+00,-9.73248989e-01,1.65579008e+00,-1.20300191e+00,1.85122959e+00,-6.01500955e-01
2.16745735e+00,-1.57474994e+00,1.65579008e+00,-1.20300191e+00,1.65579008e+00,-1.94649798e+00,1.14412281e+00,-1.57474994e+00
2.16745735e+00,-1.57474994e+00,1.65579008e+00,-1.94649798e+00,2.36289686e+00,-2.17625090e+00,1.85122959e+00,-2.54799893e+00
